ID,CRC.222,CRC.57,CRC.82,CRC.220,CRC.90,CRC.180,CRC.151,CRC.143,CRC.235,CRC.238,CRC.104,CRC.160,CRC.97,CRC.66,CRC.96,CRC.134,CRC.207,CRC.132,CRC.190,CRC.204,CRC.102,CRC.121,CRC.144,CRC.17,CRC.50,CRC.9,CRC.145,CRC.199,CRC.136,CRC.6,CRC.225,CRC.110,CRC.152,CRC.46,CRC.157,CRC.118,CRC.149,CRC.48,CRC.206,CRC.5,CRC.47,CRC.60,CRC.219,CRC.27,CRC.169,CRC.231,CRC.119,CRC.18,CRC.164,CRC.163,CRC.130,CRC.100,CRC.191,CRC.173,CRC.109,CRC.205,CRC.55,CRC.183,CRC.116,CRC.87,CRC.88,CRC.139,CRC.166,CRC.77,CRC.86,CRC.175,CRC.23,CRC.105,CRC.10,CRC.141,CRC.52,CRC.215,CRC.198,CRC.12,CRC.42,CRC.240,CRC.58,CRC.233,CRC.171,CRC.53,CRC.44,CRC.93,CRC.35,CRC.39,CRC.80,CRC.224,CRC.140,CRC.36,CRC.65,CRC.22,CRC.43,CRC.192,CRC.216,CRC.229,CRC.232,CRC.189,CRC.135,CRC.7,CRC.146,CRC.156,CRC.178,CRC.25,CRC.227,CRC.213,CRC.195,CRC.237,CRC.214,CRC.234,CRC.186,CRC.197,CRC.188,CRC.172,CRC.210,CRC.182,CRC.89,CRC.24,CRC.174,CRC.113,CRC.211,CRC.239,CRC.40,CRC.161,CRC.202,CRC.230,CRC.201,CRC.170,CRC.196,CRC.19,CRC.194,CRC.177,CRC.193
Root;k__Bacteria;p__Firmicutes;c__Erysipelotrichi,0,0.001576835,0.008007117,0.004868718,0.005347594,0.000284981,0,0.003731343,0.001336583,0.016963528,0.000239406,0.000337041,0,0.003125,0.009419552,0.000859353,0.000205381,0.001528585,0.008086253,0.000454752,0.001073249,0.00443225,0.002632349,0.013044215,0.021060549,0.014270613,0.003841229,0,0,0.009306409,0.003083248,0.004876146,0.034382163,0.049511979,0.003325021,0.00585866,0.001202501,0.003216468,0.002797203,0.000328731,0.130620072,0.000848896,0.00251548,0.021579961,0.003308824,0.008991651,0.001031992,0.003174603,0.000318066,0.003071253,0.001795332,0.1104471,0.015292801,0.046832532,0.01026393,0.002514669,0,0,0.004243281,0.008165226,0.058823529,0.000813008,0.004391101,0.004614201,0.023731588,0,0.013428571,0,0.015772871,0.010111486,0.052721671,0,0.001787995,0.000554939,0.012038523,0.028625354,0.003001801,0.004507405,0.007417582,0.01500737,0.021100226,0.064501779,0.129503408,0.001787949,0.033641906,0,0.014492754,0.003955576,0.005731973,0.002305741,0.004966887,0.011279159,0.017291066,0.003479125,0.031746032,0.035278746,0.018872267,0,0.000139958,0.008767406,0.003466751,0.01833901,0.000949127,0.001560922,0.009619964,0.025699276,0,0,0.204545455,0.017179179,0.007703418,0.009116132,0.00066726,0.003305421,0.018280298,0.026223776,0.015965167,0.010939942,0.0003465,0.001849568,0.022222222,0.002758621,0.004369674,0.000635627,0.000475285,0.000287853,0.00114338,0.006399461,0.000990262,0.008241758,0.000364498
Root;k__Bacteria;p__Firmicutes;c__RF3,0,0,0,0,0,0,0,0.000414594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000292483,0.000169405,0,0.000105708,0,0,0,0.000877963,0,0,0,0,0,0,0,0,0,0,0,0,0.002128483,0,0,0,0,0,0.000636132,0.000614251,0,0,0,0,0,0,0,0,0,0.00064041,0,0,0,0,0,0,0,0.000336757,0,0,0,0,0,0,0,0,0,0.000214638,0,0,0,0,0,0,0,0,0,0,0.004929497,0,0,0.000256345,0,0,0,0,0,0,0,0,0,0,0,0.000183638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000446528,0,0,0,0,0,0,0,0,0,0,0.000330087,0,0
Root;k__Bacteria;p__Fusobacteria;c__Fusobacteria,0.004032258,0,0,0,0,0,0,0,0,0.000565451,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000847027,0,0.000634249,0,0,0,0,0,0,0,0.000532387,0,0,0.001202501,0.000321647,0,0.013477975,0,0,0,0.002312139,0,0.001070435,0,0.000529101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128172,0,0,0,0.001683785,0.000350508,0,0,0.000263713,0,0,0,0,0,0,0,0.288489883,0.000301432,0,0.001460565,8.94E-05,0,0.000163239,0,0.000760688,0,0.000230574,0.000165563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004225979,0.118774791,0,0,0,0,0,0.000308261,0,0,0,0.003019228,0,0,0,0,0.000330087,0,0.000911245
Root;k__Bacteria;p__Planctomycetes;c__Phycisphaerae,0,0,0,0,0,0.000284981,0,0.000829187,0,0,0.000957625,0,0,0,0.000254582,0,0,0,0,0,0,0,0.000584966,0.000169405,0,0,0,0,0,0,0,0,0,0.000532387,0,0,0,0,0,0,0,0.000848896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128172,0,0,0,0,0,0,0,0,0,0,0,0.000471846,0,0.000643915,0,0,0,0,0,0.000178795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001451379,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000182249
Root;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,0,0.000286697,0.002033554,0,0,0.00199487,0,0.000829187,0.001179338,0,0.000718219,0,0.001367241,0.000585938,0.000254582,0.008307075,0.003902239,0.000611434,0.001010782,0,0.002951435,0.001055298,0.00087745,0.000169405,0,0,0,0,0,0,0,0.001170275,0.002292144,0.001064774,0.000415628,0,0.001683502,0,0,0,0,0,0.001934985,0,0,0.000428174,0,0.006349206,0,0.001228501,0.000512952,0,0,0,0.002304147,0.002514669,0,0,0.000353607,0.000160102,0,0,0,0.000769034,0.000545554,0,0.001714286,0.000168379,0.001752541,0,0.000684697,0.001318565,0,0,0,0.000786411,0.00080048,0.001073192,0,0.001071955,0,0,0,0.000268192,0,0,0.000603865,0.000152138,0.001719592,0.000230574,0,0,0,0,0,0,0,0,0,0,0.002206114,0,0.000379651,0.000459095,0.006762549,0,0,0,0,0.001374334,0,0,0.00088968,0.002203614,0,0,0,0,0,0.000616523,0,0.000689655,0.004151191,0.000317813,0.002138783,0.000575705,0.000686028,0,0.002970787,0.000610501,0.006014215
Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria,0,0.000286697,0.00482969,0,0,0.001424907,0,0,0.001572451,0.000848176,0.000718219,0,0.001914137,0.001367188,0.00610998,0.006015468,0.000616143,0.008560073,0.001347709,0,0.001609874,0.004010131,0,0.004065729,0.00012536,0.002642706,0,0,0,0.001229148,0.000513875,0.002535596,0.001875391,0,0.000831255,0.000915416,0,0.001286587,0.000932401,0.00295858,0,0,0.002128483,0.003853565,0.002573529,0.003639478,0.000147427,0.005820106,0,0.000614251,0.010515517,0,0,0,0.000628404,0.005448449,0,0,0.000353607,0,0,0.000271003,0.0014637,0.001025378,0,0,0,0.005388112,0.001752541,0.004407571,0.000684697,0,0.000255428,0.001109878,0.000802568,0.000314564,0.012407444,0,0.000274725,0.000669972,0.00075358,0,0.00194742,0.001430359,0,0.000489716,0.003019324,0.002282063,0.000458558,0.007608946,0.001490066,0.000256345,0,0,0,0.00021777,0,0,0.000139958,0.001547189,0.004412228,0.001309929,0.001138952,0.000183638,0.001428707,0,0,0,0,0.017350971,0,0,0.00044484,0.053988541,0.000451365,0,0,0.002009377,0,0,0,0,0.001310902,0.001112347,0.002376426,0,0.000457352,0.000336814,0.0052814,0.001526252,0.002186987
Root;k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria,0.004032258,0.000286697,0.001270971,0,0,0.000284981,0,0,0,0,0.005506344,0.000337041,0,0.003320313,0.000509165,0.00315096,0.000616143,0.004280037,0,0.000909504,0.000536625,0.000633179,0.004094765,0.001863459,0.00012536,0.002642706,0,0,0,0.002107112,0,0.000585138,0.001667014,0.000532387,0,0,0,0,0.0001554,0,0.000426167,0,0.000386997,0,0.001838235,0.002997217,0.000294855,0.001058201,0,0.000921376,0.000769428,0,0.000372995,0.000836295,0,0.000419111,0,0,0.002121641,0.000160102,0,0,0.00087822,0.000640861,0.000272777,0,0.000857143,0.000168379,0,0.005444646,0,0,0,0,0.001605136,0,0.001400841,0.000643915,0.000274725,0.000133994,0.000150716,0,0,0.000268192,0.000677354,0,0,0.000304275,0.001261034,0,0.000496689,0.000256345,0,0,0,0.00021777,0.001150748,0,0.000279916,0,0,0.000523972,0.000189825,0.000459095,0.004476617,0.00028397,0.00509446,0,0,0.000171792,0,0,0.004670819,0.002644337,0.001579779,0.001748252,0,0,0,0.00215783,0,0.002413793,0.005462093,0.000158907,0,0.000863558,0.000457352,0,0,0.002136752,0.003827228
Root;k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria,0,0.002150229,0.001398068,0.000173883,0.005347594,0.000284981,0,0,0.000550358,0,0,0,0.001093793,0.000195313,0,0.001432254,0.001232286,0,0.001010782,0,0.00348806,0.003165893,0,0.000508216,0,0,0,0,0,0.000526778,0.000685166,0,0.003542405,0.001064774,0.000831255,0,0,0,0.001243201,0.000328731,0,0,0.001741486,0.001541426,0.000735294,0.000642261,0,0,0,0,0.002051808,0,0.000372995,0,0.001256808,0.000419111,0,0,0,0,0,0,0,0.000256345,0.001091107,0,0.001142857,0,0,0,0,0,0.001787995,0,0,0.000314564,0,0,0,0.000401983,0,0.00044484,0,0.000446987,0,0.000816193,0.000603865,0.000304275,0.000229279,0,0.000993377,0,0,0,0,0.00065331,0,0,0.000139958,0,0,0.000785958,0.001898254,0.000275457,0.000285741,0,0.000212269,0,0,0.003779419,0.000481464,0,0.00022242,0.001101807,0,0,0,0.002902434,0,0.001233046,0,0.000344828,0,0.000317813,0.000475285,0.000287853,0,0.000673627,0.000165044,0,0.008018954
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,0.169354839,0.016341743,0.00088968,0.00434707,0,0,0,0.002072968,0.008412611,0.035057959,0.005506344,0.002359285,0.000546896,0.010351563,0.000763747,0.001718705,0.002669953,0.001222868,0.009770889,0.028876762,0.000268312,0.022583369,0.270546944,0.000677622,0.021938072,0.047780127,0,0,0,0.002985075,0.001541624,0.000195046,0.002500521,0.000709849,0,0.000366166,0.0002405,0.006432937,0.001243201,0.016107824,0.008097166,0.009337861,0.180534056,0.047013487,0,0.050310426,0.000147427,0.002116402,0,0.014742015,0,0,0.002610966,0.000209074,0.000418936,0.013411567,0.095238095,0.39771529,0.000707214,0.002881844,0.117647059,0.197560976,0.0014637,0.041399641,0.000545554,0.037878788,0.004857143,0.252567772,0.005257624,0.000259269,0.000684697,0.002373418,0.172158365,0.004439512,0.029695024,0.002359232,0.00080048,0.00128783,0,0.000535977,0.000150716,0.002669039,0.002434275,0.000983372,0.000225785,0.002611818,0.002415459,0.006846189,0.000573197,0.001383445,0.001903974,0.009997437,0,0,0.031746032,0.00043554,0.000920598,0,0.000419874,0,0.000630318,0.006549646,0.003796507,0.003397301,0.000476236,0.082635241,0.009339843,0.001686341,0.025252525,0.000515375,0,0.000792707,0.011120996,0.018069634,0,0,0.001451379,0.072560839,0.001212751,0.009556104,0,0.008965517,0.000218484,0.001271254,0.001663498,0.000287853,0.241253144,0.042101718,0.00132035,0.002442002,0
Root;k__Bacteria;p__Synergistetes;c__Synergistia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00063925,0,0.000193498,0,0,0.028045386,0,0.000529101,0.001272265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001142857,0,0,0.000518538,0,0,0,0,0,0.000786411,0,0,0.001373626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000279916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000893056,0,0,0,0,0,0,0.000712928,0,0,0,0.000660175,0,0
Root;k__Bacteria;p__Tenericutes;c__Mollicutes,0,0,0,0,0,0,0,0,7.86E-05,0,0.000239406,0,0,0,0.000254582,0.000286451,0,0,0.001347709,0,0,0,0,0,0,0.000105708,0,0,0,0,0,0,0,0.006921029,0,0,0,0,0,0.002629849,0.000213083,0.004244482,0,0,0,0,0,0,0,0.000614251,0,0,0,0,0.00104734,0,0,0,0,0.002401537,0,0.001897019,0,0,0,0,0,0,0.000350508,0,0.000342349,0,0,0,0.002407705,0,0,0,0,0,0.000904295,0,0,8.94E-05,0,0,0,0,0.000229279,0,0,0,0,0,0,0,0,0,0,0,0,0.000261986,0.000189825,0,0,0,0,0,0,0.010135716,0,0,0,0,0.000225683,0,0,0,0,0,0,0.000344828,0,0,0,0,0,0,0,0,0
Root;k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae,0,0.000143349,0,0,0,0,0,0,0.002122808,0,0,0,0,0.000195313,0,0,0,0.000305717,0.001010782,0,0,0.000422119,0,0,0.000626802,0,0,0,0,0,0,0,0,0.005856256,0,0,0,0,0,0,0.008310249,0.001697793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007963118,0,0,0,0,0,0.004336043,0,0.000512689,0,0,0,0,0,0,0,0,0,0,0,0.002516515,0,0,0,0.003617848,0.000150716,0,0,0,0,0,0.01147343,0,0,0,0.000248344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000476236,0,0,0,0,0.000171792,0.000481464,0,0,0,0.000225683,0,0,0.002679169,0,0,0,0,0,0,0,0,0,0.003368137,0,0,0
Root;k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae],0,0,0,0,0,0,0,0,7.86E-05,0.000565451,0.000239406,0,0,0,0,0,0.000616143,0,0.002695418,0,0,0,0.000292483,0,0,0,0.00128041,0,0,0,0,0,0,0.002129547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000627221,0.000209468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000518538,0,0,0,0,0,0.001730104,0,0,0,0,0,0,0,0.00071518,0,0.002285341,0,0,0.000114639,0,0.005960265,0.000512689,0,0,0.031746032,0.007839721,0,0,0,0,0,0,0,0,0,0.00028397,0,0,0,0,0,0,0,0,0,0,0,0,0.005544006,0,0,0,0,0,0,0,0,0,0.001650437,0,0
Root;k__Archaea;p__Euryarchaeota;c__[Parvarchaea];o__YLA114,0,0,0,0.000347766,0,0.000284981,0,0,7.86E-05,0,0,0,0,0,0,0,0,0,0,0.000909504,0,0,0.000292483,0,0,0.000105708,0,0,0,0.000175593,0.000171292,0,0,0,0,0,0,0,0.0003108,0,0,0,0,0,0,0,0,0,0,0,0,0.000221337,0,0,0,0,0,0,0.00106082,0.000160102,0,0,0.00058548,0.000128172,0.000272777,0,0,0,0,0,0,0,0,0.000554939,0,0.000157282,0,0,0.000549451,0,0,0,0,0.000178795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000189825,0.000183638,0.000285741,0,0,0,0,0,0,0.000396354,0,0,0,0,0,0,0.00017325,0.000308261,0,0,0,0.000317813,0,0,0,0,0,0,0
Root;k__Bacteria;p__;c__;o__,0,0,0.000254194,0,0,0,0.031746032,0.000829187,0,0,0,0,0.000546896,0,0,0.000859353,0,0.001834301,0,0,0,0.00021106,0.001462416,0,0,0.000211416,0,0,0,0.000175593,0,0.000780183,0,0.001419698,0,0,0,0.000643294,0,0,0,0,0,0,0,0.000856348,0,0,0,0.002457002,0,0,0,0,0,0.000419111,0,0.000175747,0,0.000160102,0,0.000271003,0.00087822,0.000128172,0,0,0,0,0,0,0,0,0,0,0.000802568,0,0,0,0.000274725,0,0.000452148,0,0,0.001251564,0,0,0,0,0,0,0,0.001281723,0,0,0,0.00021777,0,0,0.000279916,0,0,0.001309929,0,0.000550914,9.52E-05,0,0,0,0,0.000515375,0.001444391,0,0,0,0.000225683,0,0.002902758,0,0,0.000924784,0,0,0.000436967,0.000317813,0,0,0,0,0,0,0
Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales,0.002688172,0.000143349,0.000254194,0.000347766,0,0.000569963,0,0.002487562,7.86E-05,0.000282725,0.000239406,0,0.001914137,0.001171875,0.001527495,0.000286451,0.000821524,0.000305717,0.000673854,0.00113688,0.000268312,0,0.001462416,0.002032865,0.00012536,0.002219873,0.000640205,0,0,0.002458297,0.001884207,0,0.000208377,0.001597161,0.000415628,0.000915416,0.000481,0.003859762,0.0003108,0.001314924,0.002130833,0,0.000967492,0.003468208,0,0.000856348,0.000884564,0.001058201,0,0.000921376,0,0.001549358,0.00074599,0.003136107,0,0,0,0.001054482,0.00106082,0,0,0,0,0.000897206,0,0,0.022285714,0.00909244,0.000701016,0.000259269,0.000684697,0.000527426,0.000255428,0.003884573,0.001605136,0.005662158,0.00060036,0.000429277,0.000274725,0.000535977,0.00331575,0,0.012658228,0.001519757,0,0,0.003925121,0.004411988,0.000114639,0.005072631,0.000910596,0.000512689,0,0.001491054,0,0.00065331,0,0,0.00209937,0,0.000945477,0.003405816,0,0.000275457,0.000476236,0.000141985,0.000212269,0,0,0.000343584,0.000962927,0.001189061,0.00044484,0.000440723,0.000677048,0,0,0.000223264,0.00017325,0,0,0.001724138,0.000655451,0.000317813,0.000237643,0,0,0.006399461,0,0,0.000364498
Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales,0.002688172,0,0.016268429,0.015997218,0,0.000854944,0.015873016,0.002072968,0.032392484,0.083404015,0.012449126,0,0.005468964,0,0.059572301,0.000286451,0.013144383,0,0.318396226,0.00113688,0,0.014140988,0.00087745,0.000169405,0.000250721,0.000105708,0.652048656,0.081632653,0.03030303,0.000702371,0.007879411,0.032572655,0.001667014,0.051996451,0.036575229,0,0.008177008,0.001929881,0.010878011,0.000328731,0.003409333,0.062818336,0.000193498,0.000770713,0.021691176,0.000214087,0,0.000529101,0,0.00460688,0.000769428,0.008189464,0.010443864,0.000836295,0.037075827,0.004191115,0,0,0.001768034,0.036663465,0,0.000813008,0,0.006536785,0.046372068,0.053030303,0,0,0,0.001037075,0.000684697,0.012394515,0,0.008879023,0,0.130386914,0.00020012,0.000214638,0,0.001473938,0,0,0.022395326,0.115322725,0,0.131570356,0.028985507,0.042750647,0.000114639,0.002536315,0.107698675,0.067162266,0,0.06361829,0.476190476,0.015679443,0,0,0.012316305,0.095410005,0.005672865,0.000261986,0.011769172,0.074281517,0.007810268,0.00028397,0.039057525,0.005059022,0.002525253,0.001202543,0,0.134760206,0.011788256,0.000881446,0.000677048,0,0.069666183,0.000446528,0.186763687,0.014180025,0,0,0.001310902,0.000158907,0.19581749,0.027345999,0.000457352,0.000336814,0.026406998,0.006105006,0.014762165
Root;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,0.404569892,0.347620413,0.435815963,0.004520953,0.486631016,0.479623824,0.007936508,0.044776119,0.337212045,0.340684196,0.414412258,0.112571621,0.220946131,0.11015625,0.081466395,0.265253509,0.151365784,0.418526445,0.02425876,0.011823556,0.186477059,0.497045167,0.021058789,0.065559885,0.014917889,0.052114165,0.012483995,0.176870748,0,0.018261633,0.049331963,0.216305832,0.295686601,0.050754215,0.172485453,0.005126327,0.022366522,0.004181409,0.02999223,0.022353715,0.033240997,0.054329372,0.191176471,0.118689788,0.232720588,0.256904303,0.026536931,0.216402116,0.058842239,0.140970516,0.259810208,0.009738822,0.050354345,0.032406439,0.313364055,0.172673931,0.047619048,0.077504394,0.02970297,0.000800512,0,0.005691057,0.016686183,0.134837221,0.013638843,0.189393939,0.067428571,0.009934332,0.038906414,0.087892144,0.081478946,0.01371308,0.004597701,0.011653718,0.253611557,0.025951557,0.171102662,0.285254346,0.040934066,0.075304837,0.027430294,0.06316726,0.012171373,0.060969068,0.203431926,0.015507672,0.162137681,0.074851666,0.222171271,0.023057413,0.024089404,0.00794668,0.011527378,0.03777336,0.015873016,0.014590592,0.105408516,0.131578947,0.009937019,0.28751934,0.265994327,0.038773906,0.106302202,0.191442475,0.450328603,0.001561834,0.00997665,0.033726813,0.025252525,0.376224016,0.022147328,0.027348395,0.133896797,0.222785368,0.122545701,0.071678322,0.076923077,0.203170351,0.076403326,0.140567201,0,0.042758621,0.28577671,0.022564754,0.109315589,0.149683362,0.041619026,0.059616032,0.385212081,0.455128205,0.262802989
Root;k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales,0.001344086,0.000143349,0,0.000695531,0,0,0,0,0.000393113,0,0.000478813,0.000337041,0,0.000390625,0,0,0.000410762,0,0,0,0,0.005276488,0.000584966,0.001016432,0.000752162,0.000317125,0,0,0,0,0.000513875,0,0.001458637,0.000709849,0,0,0,0,0.0003108,0.000328731,0,0,0.000386997,0,0,0.001070435,0,0,0,0.000921376,0,0,0,0.002299812,0,0,0,0,0,0,0,0,0,0.002691618,0.001909438,0,0,0.000168379,0,0,0,0.000527426,0.000766284,0,0,0,0.001801081,0.000429277,0.000274725,0.002813882,0,0,0.000486855,0.00035759,0.000225785,0.000163239,0.002717391,0,0,0.000461148,0.000248344,0,0,0.000497018,0,0,0,0,0.000139958,0.000773595,0,0,0,9.18E-05,0.000190494,0,0.000424538,0,0,0.001202543,0,0.000396354,0.00022242,0.000440723,0.000902731,0.003496503,0,0,0.001386001,0,0,0,0,0.000158907,0,0,0,0.000336814,0,0,0
Root;k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales,0,0.000143349,0,0,0,0.000854944,0,0.000414594,0.00031449,0,0.001436438,0.000337041,0.000546896,0,0.000254582,0.000286451,0,0,0.002021563,0,0,0.00021106,0.000584966,0,0.00012536,0,0,0,0,0.000175593,0.000171292,0,0,0.000177462,0,0.000183083,0,0.000321647,0,0,0,0.000848896,0.000967492,0,0,0.000214087,0,0,0,0.000614251,0,0,0.000372995,0,0,0.002095557,0,0.000175747,0.000707214,0,0,0,0.00058548,0.00115355,0,0,0,0,0,0,0,0.000263713,0,0.001664817,0,0,0,0,0,0.000401983,0,0,0,0,0,0,0,0.000152138,0.000802476,0,0,0,0,0,0,0,0.002531646,0,0,0,0,0,0,0,9.52E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000616523,0,0,0,0.000158907,0,0,0,0.000336814,0,0,0
Root;k__Bacteria;p__Firmicutes;c__Bacilli;o__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000422833,0,0,0,0.000351185,0,0.000390092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000214087,0,0,0,0,0,0,0,0,0,0,0,0.001230228,0,0,0,0,0,0.000128172,0,0,0,0.000336757,0,0,0,0,0.000766284,0,0,0.000157282,0,0,0,0,0,0,0,0,0,0,0,0,0.000114639,0,0,0.003845168,0,0,0,0,0,0,0,0,0,0,0,0.001285465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005358339,0,0,0,0.000344828,0,0.000158907,0,0,0,0,0,0,0
Root;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales,0,0.000143349,0.000254194,0,0,0,0,0.000414594,7.86E-05,0,0,0.000337041,0,0.000976563,0,0,0.000205381,0.000305717,0,0,0.000268312,0,0.000584966,0,0,0.001691332,0,0,0,0,0,0,0,0,0,0.000183083,0,0,0.000621601,0,0,0,0.000193498,0,0.001102941,0.000214087,0.001031992,0.001058201,0.004770992,0.000921376,0.000256476,0,0,0,0,0,0,0.000175747,0.000353607,0,0,0,0,0,0.000818331,0,0,0.000168379,0,0,0,0,0.000255428,0,0,0,0,0.000214638,0.000549451,0,0.000150716,0,0,0,0,0,0,0.000152138,0.001031755,0.000230574,0,0,0,0,0,0.00043554,0.00023015,0,0.000139958,0,0,0.000785958,0.000379651,0.000275457,0,0,0,0.001686341,0,0,0,0,0.00155694,0.000440723,0.000225683,0,0,0,0.0003465,0.000308261,0,0,0.000218484,0.000317813,0.001425856,0,0,0,0.000660175,0,0.000182249
Root;k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales,0,0.000143349,0,0,0,0.000569963,0,0,7.86E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000338811,0,0.002536998,0,0,0,0.000351185,0,0,0,0.000354925,0,0,0.0002405,0,0,0.000986193,0.000213083,0,0,0.000770713,0,0,0,0,0,0,0,0,0,0,0.000209468,0,0,0,0,0,0,0,0.0014637,0.000128172,0,0,0.004,0,0.000701016,0,0,0,0,0,0,0.000157282,0,0,0,0,0.00075358,0,0,8.94E-05,0.000451569,0,0,0.0012171,0,0.000922297,0,0,0,0,0,0.00043554,0,0,0.000279916,0,0,0.002095887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017325,0,0,0,0,0,0,0,0,0.000673627,0,0,0.004920722
Root;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales,0.001344086,0.001576835,0.001016777,0.001912711,0,0.000284981,0.023809524,0.012023217,0.077757685,0.00621996,0,0.002359285,0.001367241,0.340234375,0.049389002,0.000859353,0.008009858,0,0.000336927,0.022964984,0.000536625,0.001266357,0.002632349,0.007792648,0.283314529,0.010147992,0.002880922,0.142857143,0,0.476382792,0.005138746,0.003315779,0.006459679,0.018101154,0.001246883,0.021420725,0.001683502,0.009327758,0.003574204,0.050624589,0.007670999,0.008488964,0.001934985,0.033526012,0.001470588,0.010276172,0.012678756,0.107407407,0.012086514,0.003071253,0.00384714,0.001328021,0,0.027179594,0.002723083,0,0.142857143,0.013884007,0.001768034,0.000320205,0,0.037940379,0.012295082,0.067290438,0.034642662,0.007575758,0.022571429,0.639669978,0.011216264,0.000259269,0.00684697,0.003164557,0.001021711,0.006104329,0.004012841,0.030355458,0.001400841,0.005365958,0.001648352,0.00736969,0.011605124,0.002669039,0.045764362,0.021276596,0.000451569,0,0.009661836,0.214970333,0.016278803,0.014065022,0.084602649,0.007177647,0.002881844,0.013916501,0,0.019381533,0.000460299,0.026315789,0.024212736,0.003094379,0.080365585,0.1074142,0.001898254,0.001101827,0.023049814,0.00056794,0.000212269,0,0.012626263,0.001374334,0.000962927,0.020214031,0.007339858,0.004847951,0,0.001748252,0.113207547,0.152712659,0.002079002,0.004623921,0.088888889,0.020344828,0.015949312,0.001112347,0.002376426,0.002014968,0.00114338,0.020882452,0.000660175,0.00030525,0.004373975
Root;k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales,0,0.000286697,0,0,0,0,0,0.004975124,0.00031449,0.015267176,0.000957625,0.000674082,0.008750342,0,0,0,0,0.000611434,0,0,0,0,0.004387248,0.000677622,0.000376081,0.016384778,0,0,0,0.002809482,0,0,0,0.000887311,0,0.000183083,0.0002405,0.010614345,0.001554002,0.010190664,0,0.000848896,0,0.001541426,0,0.002569043,0.000442282,0,0,0.002149877,0,0.000221337,0.007459903,0,0,0.002514669,0,0.000351494,0,0.008965738,0,0.002439024,0,0.000897206,0.015002728,0,0.000285714,0.033507324,0,0,0.000342349,0,0,0.002774695,0,0,0,0.001073192,0.000824176,0,0.004822909,0.00044484,0.005355404,8.94E-05,0,0,0,0.00060855,0,0.000461148,0,0.011279159,0,0.001491054,0,0,0.000690449,0,0.00139958,0,0.000630318,0.010479434,0,0.002387292,0,0,0.000849077,0,0,0.000515375,0.002888782,0,0,0.000220361,0.018505981,0,0,0,0.004158004,0.001233046,0,0,0,0,0,0.002014968,0,0,0,0,0.000546747
